Stage,Strain no,Genotype,Treatment,Slide no,Name,Nucleus number,DAPIpeakA,DAPIvalleyB,DAPIoutC,FITCpeakA,FITCvalleyB,FITCoutC,DAPI_A-B,DAPI_A-C,DAPI_B-C,FITC_A-B,FITC_A-C,FITC_B-C
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,27,2844,710,147,3361,936,265,2134,2697,563,2425,3096,671
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,28,2204,473,162,2301,554,282,1731,2042,311,1747,2019,272
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,29,2601,613,219,3896,571,297,1988,2382,394,3325,3599,274
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,30,2483,462,191,4095,516,329,2021,2292,271,3579,3766,187
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,31,2720,1715,178,2910,1120,360,1005,2542,1537,1790,2550,760
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,32,2414,957,152,2607,419,300,1457,2262,805,2188,2307,119
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,33,2521,680,222,3121,760,405,1841,2299,458,2361,2716,355
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,34,3412,895,519,2929,703,403,2517,2893,376,2226,2526,300
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,35,3632,1386,200,2945,866,270,2246,3432,1186,2079,2675,596
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,36,3304,617,252,2376,533,333,2687,3052,365,1843,2043,200
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,37,1528,591,181,2330,640,257,937,1347,410,1690,2073,383
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,38,2888,1302,176,3017,971,361,1586,2712,1126,2046,2656,610
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,39,2673,777,156,3319,720,387,1896,2517,621,2599,2932,333
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,40,3093,555,154,3052,515,289,2538,2939,401,2537,2763,226
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,41,3694,820,174,4095,1314,285,2874,3520,646,2781,3810,1029
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,42,2735,858,230,2938,948,282,1877,2505,628,1990,2656,666
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,43,2943,1352,184,2955,670,252,1591,2759,1168,2285,2703,418
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,44,3037,1040,189,2932,669,450,1997,2848,851,2263,2482,219
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,45,2770,1186,137,2997,877,335,1584,2633,1049,2120,2662,542
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,46,3188,1392,244,4003,968,337,1796,2944,1148,3035,3666,631
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,47,3146,1351,256,3047,711,271,1795,2890,1095,2336,2776,440
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,48,3350,540,184,4095,1212,396,2810,3166,356,2883,3699,816
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,49,2250,953,125,2699,840,353,1297,2125,828,1859,2346,487
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,50,3136,712,205,2438,732,302,2424,2931,507,1706,2136,430
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,51,2202,592,235,3347,1591,354,1610,1967,357,1756,2993,1237
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,52,2991,1365,228,3320,1352,373,1626,2763,1137,1968,2947,979
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,53,1986,860,249,2447,647,465,1126,1737,611,1800,1982,182
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,54,1981,563,148,2752,678,286,1418,1833,415,2074,2466,392
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072017,55,2540,291,202,2548,860,275,2249,2338,89,1688,2273,585
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,1,1594,708,194,1405,440,205,886,1400,514,965,1200,235
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,2,2250,266,148,2018,434,244,1984,2102,118,1584,1774,190
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,3,3038,958,156,2116,450,193,2080,2882,802,1666,1923,257
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,4,1972,621,154,1949,574,238,1351,1818,467,1375,1711,336
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,5,2386,390,180,1843,330,200,1996,2206,210,1513,1643,130
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,6,1984,692,207,1829,419,218,1292,1777,485,1410,1611,201
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,7,2544,561,281,2101,453,314,1983,2263,280,1648,1787,139
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,8,1952,552,173,2223,465,307,1400,1779,379,1758,1916,158
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,9,2524,621,126,1687,398,200,1903,2398,495,1289,1487,198
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,10,1998,993,138,1727,498,181,1005,1860,855,1229,1546,317
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,11,2518,571,168,2473,828,269,1947,2350,403,1645,2204,559
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,12,2595,1031,263,2449,408,234,1564,2332,768,2041,2215,174
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,13,2723,514,219,1522,531,237,2209,2504,295,991,1285,294
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,14,2426,748,357,1443,497,247,1678,2069,391,946,1196,250
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,15,2109,634,179,1584,382,181,1475,1930,455,1202,1403,201
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,16,1824,665,134,1913,394,182,1159,1690,531,1519,1731,212
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,17,1865,487,219,2134,448,254,1378,1646,268,1686,1880,194
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,18,1867,856,206,1349,655,256,1011,1661,650,694,1093,399
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,19,2278,800,191,1834,805,269,1478,2087,609,1029,1565,536
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,20,1842,377,206,1589,373,253,1465,1636,171,1216,1336,120
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,21,1684,339,153,1223,385,235,1345,1531,186,838,988,150
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,22,1882,462,144,1474,576,255,1420,1738,318,898,1219,321
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,23,1881,503,214,1638,424,264,1378,1667,289,1214,1374,160
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,24,2209,467,285,1362,490,271,1742,1924,182,872,1091,219
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,25,2608,1021,203,1874,828,238,1587,2405,818,1046,1636,590
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,26,2351,500,161,1590,411,183,1851,2190,339,1179,1407,228
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,27,2252,940,290,1996,642,177,1312,1962,650,1354,1819,465
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,28,2673,943,386,1447,528,259,1730,2287,557,919,1188,269
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,29,2158,621,222,1842,379,255,1537,1936,399,1463,1587,124
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,30,2077,421,203,1461,989,172,1656,1874,218,472,1289,817
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,31,1624,319,224,1336,278,180,1305,1400,95,1058,1156,98
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,32,2538,551,194,1542,451,311,1987,2344,357,1091,1231,140
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ334,SJ19072022,33,1954,505,322,1128.3,308.5,157.6,1449,1632,183,819.8,970.7,150.9
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ346,SJ19072204,1,1993,363,148,1827,619,275,1630,1845,215,1208,1552,344
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ346,SJ19072204,2,2714,359,136,1576,710,294,2355,2578,223,866,1282,416
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ346,SJ19072204,3,1957,374,119,1671,426,362,1583,1838,255,1245,1309,64
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ346,SJ19072204,4,1396,393,106,1627,495,336,1003,1290,287,1132,1291,159
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ346,SJ19072204,5,1282,424,91,1554,359,175,858,1191,333,1195,1379,184
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ346,SJ19072204,6,1788,622,106,1434,460,300,1166,1682,516,974,1134,160
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ346,SJ19072204,7,1628,614,285,1214.4,465.6,293.5,1014,1343,329,748.8,920.9,172.1
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ346,SJ19072204,8,1493,412,134,1720,467,251,1081,1359,278,1253,1469,216
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ346,SJ19072204,9,1057.9,460.3,159.4,1376,481,233,597.6,898.5,300.9,895,1143,248
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ346,SJ19072204,10,1579,305,98,1441,393,249,1274,1481,207,1048,1192,144
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ346,SJ19072204,11,1284,359,83,1351,400,196,925,1201,276,951,1155,204
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ346,SJ19072204,12,1463,428,145,1609,672,422,1035,1318,283,937,1187,250
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ346,SJ19072204,13,1451,711,110,1281,810,432,740,1341,601,471,849,378
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ346,SJ19072204,14,1252,459,176,1573,1000,390,793,1076,283,573,1183,610
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ346,SJ19072204,15,2124,345,98,1571,526,282,1779,2026,247,1045,1289,244
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ346,SJ19072204,16,1665,378,141,1535,443,250,1287,1524,237,1092,1285,193
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ346,SJ19072204,17,1631,600,132,1768,586,328,1031,1499,468,1182,1440,258
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ346,SJ19072204,18,2082,520,103,1462,430,339,1562,1979,417,1032,1123,91
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ346,SJ19072204,19,1669,312,92,1346,446,244,1357,1577,220,900,1102,202
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ346,SJ19072204,20,1635,646,133,1588,682,254,989,1502,513,906,1334,428
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ346,SJ19072204,21,1143,236,82,1420,317,161,907,1061,154,1103,1259,156
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,None,SJ346,SJ19072204,22,1838,880,106,1553,591,300,958,1732,774,962,1253,291
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,IAA,SJ335,SJ19072215,1,1902,262,92,1011.8,313.3,273.8,1640,1810,170,698.5,738,39.5
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,IAA,SJ335,SJ19072215,2,2022,358,97,1180,329,213,1664,1925,261,851,967,116
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,IAA,SJ335,SJ19072215,3,1566,330,122,1071.1,336.7,223.8,1236,1444,208,734.4,847.3,112.9
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,IAA,SJ335,SJ19072215,4,1514,212,102,1495,304,205,1302,1412,110,1191,1290,99
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,IAA,SJ335,SJ19072215,5,1993,351,124,791.2,284.7,282.2,1642,1869,227,506.5,509,2.5
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,IAA,SJ335,SJ19072215,6,1865,461,165,1251.8,308.8,287.4,1404,1700,296,943,964.4,21.4
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,IAA,SJ335,SJ19072215,7,2052,656,213,1250.2,430.9,287.7,1396,1839,443,819.3,962.5,143.2
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,IAA,SJ335,SJ19072215,8,1721,116,102,1272,296,242,1605,1619,14,976,1030,54
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,IAA,SJ335,SJ19072215,9,1927,450,148,1349,356,296,1477,1779,302,993,1053,60
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,IAA,SJ335,SJ19072215,10,1778,215,258,1211.9,402.8,345.3,1563,1520,-43,809.1,866.6,57.5
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,IAA,SJ335,SJ19072215,11,2094,362,189,1182.3,372.9,281.6,1732,1905,173,809.4,900.7,91.3
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,IAA,SJ335,SJ19072215,12,1702,416,138,1243.4,497.2,390.7,1286,1564,278,746.2,852.7,106.5
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,IAA,SJ335,SJ19072215,13,2196,406,193,1693,463,366,1790,2003,213,1230,1327,97
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,IAA,SJ335,SJ19072215,14,1666,432,126,962.5,404.3,309.6,1234,1540,306,558.2,652.9,94.7
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,IAA,SJ335,SJ19072215,15,1815,415,189,1319,398,306,1400,1626,226,921,1013,92
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,IAA,SJ335,SJ19072215,16,1610,369,153,1187.4,409.1,305.9,1241,1457,216,778.3,881.5,103.2
Mid Pachytene,AFS0260,hcp-4(cle21[AID degron::hcp-4]) I; ieSi38 [sun-1p::TIR1::mRuby::sun-1 3'UTR + Cbr-unc-119(+)] IV,IAA,SJ335,SJ19072215,17,1807,605,124,1311,501,328,1202,1683,481,810,983,173
